,Date,Close,score,VIX,Volume,return,5D_mom,10D_mom,20D_mom,30D_mom,60D_mom
61,2008-08-25,99.61966566,52.19179141,20.969998999999998,171936900,-0.020285361524968404,-0.010670628636736623,-0.02823050877810762,0.027337415297132184,0.03503908054889937,-0.09497690367038536
62,2008-08-26,99.90985265,56.542806999999996,20.49,159117200,0.002912942912445482,0.0031498622434815715,-0.015152739923336433,0.008789990566914652,0.05289694277042645,-0.08286533835271437
63,2008-08-27,100.8823683,56.542806999999996,19.76,171032800,0.009733935236156288,0.008230153500075943,0.00046665627077402405,0.000778075163604397,0.037673491752771016,-0.06850598359058524
64,2008-08-28,102.1058484,56.542806999999996,19.43,167537100,0.012127784648690465,0.01870108719794006,0.005017824881309085,0.02649215443519415,0.039856270923073644,-0.05673092141049352
65,2008-08-29,101.00784449999999,56.542806999999996,20.65,189195800,-0.010753583059319838,-0.00663325136752424,-0.01060155966200449,0.020846456219199005,0.02230504788922727,-0.08516839100133833
66,2008-09-02,100.3804214,54.08940858,21.99,252364900,-0.006211623910873154,0.007636600715712483,-0.003115515251308598,0.024001920537673804,0.015390677935961605,-0.06089951886636302
67,2008-09-03,100.2941498,54.08940858,21.43,251947000,-0.0008594499704578373,0.003846440096133552,0.007008418096045688,-0.003739513838115438,0.003137699957537654,-0.06397305167519574
68,2008-09-04,97.27466019,54.08940858,24.030001000000002,340042500,-0.03010633476946356,-0.03576153168928209,-0.02782570108440663,-0.038005074583382537,-0.032300843134911994,-0.08761220262450775
69,2008-09-05,97.5805302,54.08940858,23.059998999999998,289503400,0.0031443925110408166,-0.04431987027698181,-0.026447612837693035,-0.020392126283093837,-0.008684598698357138,-0.07107663026613964
70,2008-09-08,99.59613812,54.08940858,22.639999,364075300,0.020655843444074007,-0.013976202328079834,-0.020516746032398503,-0.018396823776641424,0.012033750110764796,-0.0554853043247
71,2008-09-09,96.6393926,58.07494741,25.469998999999998,377326800,-0.029687353802462457,-0.0372685137474571,-0.029916517790501973,-0.05730246805051442,-0.0033969427644527928,-0.09496873720023813
72,2008-09-10,97.03153427,58.07494741,24.52,298916600,0.004057782794531839,-0.03253046682508143,-0.028809153220889838,-0.043525355538058585,-0.02027239483902754,-0.09182995938721161
73,2008-09-11,98.43540214,58.07494741,24.389999,375369400,0.014468161861718842,0.01193262123625427,-0.024255639265504225,-0.023800302040895116,-0.023496436812389665,-0.07420524069162293
74,2008-09-12,98.89028193,58.07494741,25.66,297851200,0.004621097846847277,0.01342226351747744,-0.03149247973742253,-0.026632678604513904,-0.005834628938979347,-0.060782152700186276
75,2008-09-15,94.18458196,58.07494741,31.700001,483607000,-0.047585059801254936,-0.05433500361185928,-0.0675518089359628,-0.07743721406525639,-0.048113568544274954,-0.10660617626255275
76,2008-09-16,95.76099312,79.919503,30.299999,581744300,0.016737464126487245,-0.009089457806448098,-0.04601922097068867,-0.04899136263720971,-0.023121850117959086,-0.07204745292525538
77,2008-09-17,91.45527933,79.919503,36.220001,624095600,-0.04496312112961709,-0.05746847674209121,-0.08812946719102599,-0.08173869724763683,-0.09153941966703483,-0.11289460889071001
78,2008-09-18,94.16889893,79.919503,33.099998,776114700,0.02967154592512178,-0.04334317515188957,-0.0319277516078994,-0.058865040619767495,-0.068719409610144,-0.08476257207466165
79,2008-09-19,97.88710939,79.919503,32.07,501087800,0.033730348963104895,-0.015623705785508979,-0.002411147764204258,-0.028794991499335176,-0.02275410561760327,-0.05834151518612429
80,2008-09-22,95.67100176,79.919503,33.849998,249966500,-0.02263942098035565,0.010159064373688409,-0.044727932037608276,-0.06432700644783673,-0.06230190393066026,-0.05396551677347017
81,2008-09-23,93.49433499999999,63.02730549,35.720001,327470400,-0.022751587218721947,-0.0290744886007287,-0.03789967506979641,-0.06668236655681858,-0.09303039820049896,-0.07041477354673231
82,2008-09-24,93.79401943,63.02730549,35.189999,311818400,0.003205373179113291,0.019895369008701147,-0.038716464284541896,-0.06641022895368731,-0.08055667194943927,-0.07071419587324113
83,2008-09-25,95.26090696,63.02730549,32.82,328253000,0.01563946018666429,0.005996510368951435,-0.0376065725821596,-0.060950040389099014,-0.0605118268368765,-0.05912138732195882
84,2008-09-26,95.30822397,63.02730549,34.740002000000004,285917400,0.0004967050211381885,-0.02634551177057254,-0.04155760303140943,-0.07174133079742939,-0.06708349135081382,-0.042241258519575275
85,2008-09-29,87.83971748,63.02730549,46.720001,459562300,-0.07836161486738291,-0.0818564105491123,-0.07252893071959132,-0.13518127918525458,-0.14434970645079048,-0.11820126067930103
86,2008-09-30,91.47538961,70.13436452,39.389998999999996,328154400,0.04138984668853962,-0.021594305653454993,-0.05004095086062166,-0.09375732625607203,-0.09658073912750786,-0.07222843718353311
87,2008-10-01,91.53059479,70.13436452,39.810001,332783000,0.0006035003121560578,-0.02413185907676796,-0.004716602309265072,-0.09243039785182361,-0.08606977062870735,-0.08786545249709932
88,2008-10-02,88.21038345,70.13436452,45.259997999999996,365337800,-0.03627434148327313,-0.07401277362353864,-0.06846008161905548,-0.09820205674596516,-0.12329521675348465,-0.10369422947596585
89,2008-10-03,87.01952186,70.13436452,45.139998999999996,461798000,-0.013500241636124177,-0.0869673328418259,-0.11102164572135886,-0.11316510389270373,-0.1366197698759053,-0.11939350871364307
90,2008-10-06,82.58731863,70.13436452,52.049999,610637500,-0.050933434871612726,-0.059795261082652096,-0.1367570461916915,-0.17536811836157362,-0.19228688124736815,-0.15439272947004945
91,2008-10-07,78.88855314,70.23042142,53.68,540012100,-0.04478611492755802,-0.13759806255018636,-0.1562210335836094,-0.18819998224151935,-0.21248621191512074,-0.18489245286104583
92,2008-10-08,76.90116045,70.23042142,57.529999,725414800,-0.02519241252816573,-0.1598310901228862,-0.18010592785672253,-0.21184932741796536,-0.23455528090552857,-0.19406559540566315
93,2008-10-09,71.53045703,70.23042142,63.919998,534485200,-0.06983904071707436,-0.1890925469663397,-0.2491100567173603,-0.27734845387063256,-0.29487682908820545,-0.2683123771241721
94,2008-10-10,69.79543176,70.23042142,69.949997,871026300,-0.02425575603933039,-0.19793363052142943,-0.26768720343710717,-0.2981203679314892,-0.3202242980225163,-0.2931309734775792
95,2008-10-13,79.92956951,70.23042142,54.990002000000004,455584000,0.14519771751412436,-0.03218108258039454,-0.09005206742822958,-0.15604961798816286,-0.21305999294525924,-0.1955072584019545
96,2008-10-14,78.74659609,79.33263484,55.130001,546268300,-0.014800197628025646,-0.0017994701769417087,-0.13914992911716406,-0.1822276852125747,-0.2198609300704888,-0.20785406089994307
97,2008-10-15,70.99417551,79.33263484,69.25,484627500,-0.09844768349419497,-0.07681268430288823,-0.2243667193583787,-0.22802507308099584,-0.2960588120751989,-0.2938500558397382
98,2008-10-16,73.95160906,79.33263484,67.610001,708811200,0.041657410852835364,0.03384785117468092,-0.16164507217961677,-0.21903891896393768,-0.24397325037469364,-0.268393551820138
99,2008-10-17,73.50996757,79.33263484,70.33000200000001,476649000,-0.0059720381562986535,0.05322032768361584,-0.15524739551377187,-0.24903321989123706,-0.25084391176408793,-0.2573500317528479
100,2008-10-20,77.92640047,79.33263484,52.970001,321294200,0.06007938053942041,-0.02506166798345677,-0.05643623895687322,-0.18547523181065428,-0.22190724028517594,-0.21254386645177248
101,2008-10-21,75.59988848,87.25305236,53.110001000000004,356502000,-0.02985524804888673,-0.039959910665196,-0.041687474174622374,-0.19139604745518235,-0.22204187451678403,-0.22468455374219154
102,2008-10-22,71.48314002,87.25305236,69.650002,516168000,-0.05445443298086339,0.006887380811621213,-0.07045434169922382,-0.23787102497267298,-0.2673779642145331,-0.2822299673917482
103,2008-10-23,72.31122382,87.25305236,67.800003,634666400,0.011584322722686835,-0.022181881908346357,0.010915160228726517,-0.24091397267229098,-0.26946059645509357,-0.28662566938944734
104,2008-10-24,68.64400502,87.25305236,79.129997,545812600,-0.05071437341663487,-0.06619459356501001,-0.016497163841807883,-0.2797682876254578,-0.3096993912189512,-0.3137270391275402
105,2008-10-27,66.20707664,87.25305236,80.059998,397288600,-0.035500964665659995,-0.15038964984089964,-0.17168230235189552,-0.2462740235124985,-0.30094096264271675,-0.3345751875531012
106,2008-10-28,73.94372690000002,93.21943573,66.959999,639939500,0.1168553347297916,-0.02190693697155288,-0.06099144839241755,-0.1916544217890236,-0.2321048031466798,-0.24985996079462292
107,2008-10-29,73.40744537,93.21943573,69.959999,531270100,-0.007252559572257566,0.026919715654454057,0.03399250279912813,-0.1980010028950715,-0.20178371321684485,-0.2748519688777503
108,2008-10-30,75.94689594,93.21943573,62.900002,414582100,0.034593907722520134,0.050278120835900886,0.02698097558859902,-0.13902543833751335,-0.1979678271008578,-0.25308300451082777
109,2008-10-31,76.36487892,93.21943573,59.889998999999996,411394000,0.005503623919928646,0.11247703225554884,0.03883706725498426,-0.12243968179951714,-0.21986787254589413,-0.23761908136967036
110,2008-11-03,76.58569967,93.21943573,53.68,205419400,0.0028916554189473143,0.1567600294256115,-0.017204706349654986,-0.07266997638779626,-0.19948889126187275,-0.24936225745390184
111,2008-11-04,79.18824359,100.0,47.73,346793400,0.033982112717721114,0.0709257877362246,0.047465084003076585,0.0037989103648796707,-0.15301559292242284,-0.23181088958246332
112,2008-11-05,75.86014408,100.0,54.560001,387844100,-0.04202770472950079,0.033412117889726645,0.06123127825718533,-0.01353707284305039,-0.19120489363491133,-0.25635873569267553
113,2008-11-06,71.65664375,100.0,63.68,477721900,-0.055411174645780825,-0.056490154003422055,-0.0090522519565438,0.001764101491646075,-0.24778541064835335,-0.29330328962337227
114,2008-11-07,74.02259059,100.0,56.099998,380391000,0.033017829264606835,-0.03067232199375569,0.07835477851154882,0.060564983050847454,-0.22333469132535688,-0.27543611184230954
115,2008-11-10,73.05254974,100.0,59.98,301773000,-0.013104666384991748,-0.04613329166786839,0.10339488159838783,-0.08603849207772063,-0.16834261541594397,-0.28839211474828474
116,2008-11-11,70.79701327,87.0662796,61.439999,418498200,-0.030875527287342996,-0.1059656067736039,-0.04255551317074413,-0.10095143917779548,-0.2260539826890936,-0.3008022610857719
117,2008-11-12,67.68185234,87.0662796,66.459999,454330600,-0.044001304801202235,-0.10780748294401754,-0.07799744138381104,-0.04665626682924695,-0.26055487266163835,-0.32419874516416647
118,2008-11-13,71.901123,87.0662796,59.830002,753141900,0.06233975763225352,0.0034118093395134608,-0.053271078298928076,-0.02772740837349086,-0.18489048162522104,-0.2853895863710679
119,2008-11-14,68.31277390000001,87.0662796,66.309998,540352300,-0.04990671382925771,-0.07713613810850051,-0.10544251563683749,-0.07070052645317593,-0.21497184937363967,-0.32222221465832046
120,2008-11-17,67.40582641,87.0662796,69.150002,415254900,-0.013276402218549865,-0.07729673142491855,-0.11986407043698821,-0.13500655065290046,-0.18382352765638343,-0.3407635560708163
121,2008-11-18,68.6755517,100.0,67.639999,523811800,0.018837030316637193,-0.02996541260884744,-0.13275571625313343,-0.0915918934739004,-0.12946113295472483,-0.31443863913805636
122,2008-11-19,64.27488913,100.0,74.260002,558327600,-0.06407902930456988,-0.0503379165695641,-0.15271859543157096,-0.10083847198630269,-0.16418830552377595,-0.36023235230577244
123,2008-11-20,59.5035606,100.0,80.860001,814180400,-0.07423316564417182,-0.17242515459965235,-0.1696016270129691,-0.1771186023095518,-0.16813672000452218,-0.4134339262445027
124,2008-11-21,62.71336157,100.0,72.66999799999999,718536500,0.053943010759828214,-0.08196727954396388,-0.15278077825718317,-0.08639710378679799,-0.1014689604519774,-0.3892004318426847
125,2008-11-24,67.05881895,100.0,64.699997,523305300,0.0692907722317948,-0.005148028487796497,-0.08204683413732594,0.012864824759910354,-0.16102614032612017,-0.3397779049494939
126,2008-11-25,67.55567164,100.0,60.900002,454112400,0.007409208601778294,-0.016306820939209543,-0.0457835929302749,-0.08639076180907079,-0.14211311251102876,-0.33072892148963073
127,2008-11-26,70.16609772,100.0,54.919998,370134200,0.038641102561704166,0.09165645398773004,0.03670474248426947,-0.04415557489996624,-0.011664030604222386,-0.30426960363472644
128,2008-11-28,71.04938069,100.0,55.279999,118308100,0.012588456641694279,0.1940357797496004,-0.011846024171241032,-0.06448605198901192,-0.03924497299493357,-0.27364349974718616
129,2008-12-01,64.75596547,100.0,68.510002,369927100,-0.08857803701090183,0.0325704740657875,-0.05206651863080636,-0.15201900956275938,-0.11908591480620012,-0.3400578498642959
130,2008-12-02,67.24809301,100.0,62.98,469508400,0.0384849100172342,0.0028225097356522344,-0.0023400491126704948,-0.12192363173799159,-0.1370306778065109,-0.3285298185452369
131,2008-12-03,68.86482576,100.0,60.720001,519863500,0.02404131666616549,0.019378892394168012,0.002756063326686542,-0.1303655360874202,-0.08908826320583918,-0.291348812762954
132,2008-12-04,67.27175753,100.0,63.639998999999996,444173800,-0.02313326843792929,-0.04124983656007819,0.04662580368098168,-0.11321341899961701,-0.05891434310364452,-0.3105399101960886
133,2008-12-05,69.34590209999999,100.0,59.93,471905300,0.03083232013485393,-0.023975980640514094,0.16540760101024277,-0.032247424254375545,-0.04100776440161924,-0.2994183842017626
134,2008-12-08,71.76705412,100.0,58.490002000000004,412859300,0.034914136244740046,0.10826938121703344,0.1443662403558692,-0.030470924456947324,0.045496311517735366,-0.2782932596809663
135,2008-12-09,70.5840807,100.0,58.91,370790000,-0.016483516483516536,0.04960716721967273,0.05256969366776065,-0.03379031740657401,0.06611081832438903,-0.25472559762596714
136,2008-12-10,71.06515704,100.0,55.73,396187400,0.00681565363128489,0.03195145442052216,0.05194953061174257,0.0037875015190207417,-0.03892919072250023,-0.2619983417198746
137,2008-12-11,69.35379027,100.0,55.779999,365061000,-0.02408166658437827,0.03094957687164457,-0.011576924675992584,0.024702889769284697,-0.0552213138113169,-0.24586226527860155
138,2008-12-12,70.18186805,100.0,54.279999,415060400,0.01193991330589217,0.01205502103946321,-0.012209990552114136,-0.023911374880144165,-0.07590866845559707,-0.25884902140418087
139,2008-12-15,69.20394505,100.0,56.759997999999996,256694200,-0.013934127743210012,-0.0357142857142857,0.06868833188785373,0.013045450945089465,-0.0937726098570153,-0.29302289817057126
140,2008-12-16,72.46106303,100.0,52.369999,377699500,0.047065492877492954,0.026592145251396637,0.07751847346728535,0.07499702731956215,-0.053856492082622776,-0.24260161145167924
141,2008-12-17,71.75916595,100.0,49.84,281819800,-0.009686537103391513,0.009765808347954597,0.04202929454878612,0.04490119327282516,-0.09381541305386265,-0.2324757849225867
142,2008-12-18,70.41846514,100.0,47.34,374673300,-0.018683339239110586,0.015351364217617292,0.04677605931619966,0.09558283435582826,-0.07173303728593339,-0.24922222315647857
143,2008-12-19,70.11823336,100.0,44.93,301451300,-0.012319397330950776,-0.008989729385093237,0.002956920277493502,0.1688536183772149,-0.029385857039556873,-0.2698898810341097
144,2008-12-22,69.21978746,84.48695206,44.560001,243759500,-0.012813289198020605,-0.007863270655270704,-0.04329672527472539,0.09481892963351068,-0.07244835848659326,-0.2796028180323181
145,2008-12-23,68.50421902,84.48695206,45.02,221625200,-0.01033762945870953,-0.062255041214248186,-0.037318391061452516,0.013289486220033897,-0.06984770818895747,-0.22643197772756274
146,2008-12-24,68.90175974,84.48695206,44.209998999999996,62061600,0.0058031566479499475,-0.04758758209885883,-0.03828650495742414,0.011674059693016048,-0.034644013634087645,-0.25286657906486043
147,2008-12-26,69.29930045,84.48695206,43.380001,74767700,0.005769674324039853,-0.023854821101413126,-0.008869660930869716,-0.020343902210364084,0.01561412258214867,-0.24900908580060455
148,2008-12-29,69.10053009,84.48695206,43.900002,127795900,-0.0028682880739656635,-0.014514094239390207,-0.023373345845001614,-0.03529794806517694,-0.04672583189044266,-0.22297715195310064
149,2008-12-30,70.7383959,83.23576041,41.630001,168256300,0.023702645324927163,0.021938927680655418,0.013903145299145159,0.08354646104559182,0.027129969044217273,-0.19367405994830744
150,2008-12-31,71.74814665,83.23576041,40.0,193987200,0.014274440662308319,0.047353688609392375,-0.017849358440880314,0.05828546000769763,0.05580902005605459,-0.1382735185420787
151,2009-01-02,73.91076911,83.23576041,39.189999,227566300,0.03014185572122896,0.0726978387861601,0.021650742315655336,0.064590002290426,0.06752407975369579,-0.07067879706766778
152,2009-01-05,73.82330967,83.23576041,39.080002,240349700,-0.0011833154172042892,0.06528216772454476,0.0398700521909503,0.08851107543337355,0.13926377914110422,-0.04779001030068686
153,2009-01-06,74.31626234,87.59991549,38.560001,328260900,0.006677469179913187,0.07548034401195047,0.059870720946349376,0.06300467417263711,0.2388337271902079,0.030540287669469368
154,2009-01-07,72.09003191,87.59991549,43.389998999999996,280899200,-0.029956167433870085,0.019107530413537965,0.04146565682209191,-0.0036263956043957046,0.14021631565202375,0.024519751412429347
155,2009-01-08,72.38580351,87.59991549,42.560001,263834400,0.004080765503049921,0.008865281668113623,0.056638774065052244,0.017206715083798896,0.07068096049254335,-0.10172666209623404
